112	61
112	117
121	37
121	70
121	75
33	9
33	127
5	2
5	68
60	100
60	132
20	6
20	111
38	99
39	13
39	66
125	124
125	127
145	36
145	43
22	34
22	88
94	52
94	138
135	24
135	32
114	53
114	97
101	28
101	127
66	39
66	123
98	45
98	104
30	110
30	139
81	76
81	128
138	65
138	94
113	63
113	89
72	13
72	61
103	67
103	82
103	116
103	147
34	16
34	22
34	46
34	137
86	70
86	139
4	15
4	147
84	74
84	137
90	108
90	142
129	56
26	70
26	75
26	78
26	95
26	116
26	140
70	26
70	54
70	86
70	121
108	48
108	90
29	104
123	27
123	66
47	6
47	133
17	42
17	141
97	7
97	42
97	114
97	132
1	102
1	122
50	25
50	51
44	95
44	115
65	10
65	79
65	106
65	138
55	15
55	59
55	77
36	143
36	145
119	15
119	115
11	52
11	133
89	45
89	113
51	43
51	50
130	21
130	58
63	91
63	113
57	18
57	146
35	83
35	136
126	40
126	99
126	111
126	118
131	77
131	88
42	17
42	97
137	34
137	84
122	1
122	80
10	65
10	74
27	71
27	123
141	17
141	91
76	41
76	81
71	27
71	127
45	89
45	98
105	9
105	118
99	38
99	126
78	25
78	26
111	20
111	126
52	11
52	94
68	5
68	37
115	13
115	44
115	67
115	119
134	59
134	74
7	46
7	97
49	2
49	8
67	103
67	115
83	35
83	143
62	25
62	92
2	5
2	49
88	22
88	23
88	120
88	131
77	55
77	131
80	73
80	122
100	3
100	60
100	110
100	146
61	15
61	59
61	72
61	112
107	31
107	40
46	7
46	34
136	35
85	14
85	124
139	30
139	86
120	23
120	53
120	87
120	88
143	36
143	83
59	19
59	55
59	61
59	134
146	57
146	100
147	4
147	103
69	8
69	24
48	56
48	108
93	31
93	117
102	1
102	58
109	41
109	74
56	48
56	129
43	51
43	145
106	65
87	12
87	120
53	114
53	120
14	85
28	25
28	101
58	102
58	130
142	90
142	144
75	26
75	121
6	20
6	47
16	34
16	128
91	63
91	141
79	41
79	65
19	59
8	49
8	69
95	26
95	44
82	23
82	103
96	127
144	140
144	142
15	4
15	55
15	61
15	119
124	85
124	125
41	64
41	76
41	79
41	109
64	41
23	54
23	82
23	88
23	120
25	28
25	50
25	62
25	78
92	13
92	62
73	80
118	105
118	126
132	60
132	97
21	3
21	130
117	93
117	112
12	18
12	87
32	135
104	29
104	98
54	23
54	70
37	68
37	121
116	26
116	103
74	10
74	84
74	109
74	134
127	33
127	71
127	96
127	101
127	125
13	39
13	72
13	92
13	115
110	30
110	100
140	26
140	144
40	107
40	126
3	21
3	100
18	12
18	57
24	69
24	135
133	11
133	47
31	93
31	107
128	16
128	81
9	33
9	105
