66	142
66	149
138	94
138	122
37	39
37	145
56	116
56	147
112	88
147	43
147	56
29	136
29	140
144	52
144	87
39	37
39	102
128	20
128	53
126	3
126	140
73	48
73	145
43	88
43	147
159	134
3	72
3	126
59	33
59	167
92	114
92	145
44	75
44	134
140	29
140	126
53	33
53	128
115	48
115	75
81	139
81	161
113	20
113	27
155	10
155	99
116	56
116	69
91	42
91	48
136	29
78	42
78	99
72	3
72	87
33	53
33	59
61	118
48	73
48	88
48	91
48	115
142	28
142	66
10	118
10	155
94	102
94	138
75	44
75	115
134	44
134	159
23	99
23	114
153	167
99	23
99	78
99	155
99	167
87	72
87	144
100	96
114	23
114	92
122	138
122	161
88	43
88	48
88	112
88	124
96	100
96	149
124	88
20	113
20	128
52	144
52	145
139	81
28	32
28	142
42	78
42	91
161	81
161	122
150	27
27	113
27	150
172	32
172	167
149	66
149	96
69	116
118	10
118	61
102	39
102	94
145	37
145	52
145	73
145	92
32	28
32	172
167	59
167	99
167	153
167	172
