264	88
264	327
100	15
100	164
189	34
189	180
189	272
289	58
289	118
289	232
150	242
150	296
153	92
153	95
153	213
193	14
193	15
193	180
193	211
180	3
180	4
180	14
180	189
180	193
52	7
52	56
52	59
170	187
170	231
248	81
248	122
248	142
248	172
215	19
215	91
215	240
240	215
240	319
273	62
273	213
272	189
272	323
269	14
269	54
29	187
29	214
83	108
83	137
83	156
83	310
83	316
323	4
323	272
81	82
81	248
164	8
164	98
164	100
137	83
137	108
137	209
156	83
327	264
327	326
8	164
8	211
312	37
312	222
86	16
86	295
54	269
54	283
298	251
298	267
181	14
181	30
37	34
37	312
108	83
108	137
108	257
19	209
19	215
59	52
59	237
26	186
26	279
187	29
187	170
74	16
74	145
237	59
237	207
228	88
228	217
186	26
186	49
251	257
251	298
2	58
2	82
217	105
217	228
236	160
222	295
222	312
62	60
62	273
207	221
207	237
279	26
279	95
105	217
105	310
3	180
3	287
88	228
88	264
34	37
34	189
114	12
114	98
98	114
98	164
231	170
231	209
142	209
142	248
58	2
58	289
118	160
118	289
91	12
91	215
122	248
211	8
211	193
102	12
102	308
310	83
310	105
12	91
12	102
12	114
172	168
172	248
232	18
232	289
56	52
287	3
287	4
287	191
209	19
209	137
209	142
209	231
213	153
213	273
15	100
15	193
30	92
30	181
221	128
221	207
321	95
321	267
168	172
168	319
326	327
267	298
267	321
145	74
145	291
257	108
257	251
60	62
242	128
242	150
14	180
14	181
14	193
14	269
92	30
92	153
291	145
316	18
316	83
4	180
4	287
4	323
82	2
82	81
283	54
283	95
283	214
7	52
214	29
214	283
95	153
95	279
95	283
95	321
191	49
191	287
160	118
160	236
16	74
16	86
308	102
308	128
18	232
18	316
319	168
319	240
295	86
295	222
296	150
128	221
128	242
128	308
49	186
49	191
